component	mask	singular_value	variance_explained	cumulative_variance_explained	retained
t_comp_cor_00	0	500.7215152008	0.1079378053	0.1079378053	True
t_comp_cor_01	0	421.3537091768	0.0764319114	0.1843697167	True
t_comp_cor_02	0	377.0917395118	0.0612174332	0.2455871499	True
t_comp_cor_03	0	363.1397544800	0.0567712778	0.3023584276	True
t_comp_cor_04	0	332.6890949354	0.0476494848	0.3500079124	True
t_comp_cor_05	0	304.4116162897	0.0398936267	0.3899015391	True
t_comp_cor_06	0	269.6512028587	0.0313029885	0.4212045276	True
t_comp_cor_07	0	266.7978446829	0.0306440182	0.4518485458	True
t_comp_cor_08	0	255.9402589645	0.0282005961	0.4800491419	True
t_comp_cor_09	0	242.5761056344	0.0253324455	0.5053815874	True
dropped0	0	223.7445244210	0.0215519172	0.5269335046	False
dropped1	0	208.4553633954	0.0187071326	0.5456406372	False
dropped2	0	197.9569691301	0.0168702947	0.5625109319	False
dropped3	0	194.1882152818	0.0162340477	0.5787449796	False
dropped4	0	169.9098642147	0.0124284870	0.5911734666	False
dropped5	0	164.2266552667	0.0116109665	0.6027844332	False
dropped6	0	161.9073482286	0.0112853283	0.6140697615	False
dropped7	0	156.0444280478	0.0104828075	0.6245525690	False
dropped8	0	154.2124870022	0.0102381187	0.6347906876	False
dropped9	0	151.0097860099	0.0098172819	0.6446079696	False
dropped10	0	148.3227699485	0.0094710195	0.6540789891	False
dropped11	0	135.0043854673	0.0078465154	0.6619255045	False
dropped12	0	124.8623743788	0.0067118811	0.6686373856	False
dropped13	0	122.6784832785	0.0064791476	0.6751165332	False
dropped14	0	121.2507482413	0.0063292162	0.6814457494	False
dropped15	0	111.7900787570	0.0053800660	0.6868258154	False
dropped16	0	111.1508036935	0.0053187098	0.6921445252	False
dropped17	0	107.2551922035	0.0049524230	0.6970969481	False
dropped18	0	105.2512495192	0.0047690909	0.7018660390	False
dropped19	0	102.3565006903	0.0045103676	0.7063764066	False
dropped20	0	102.1996391869	0.0044965539	0.7108729605	False
dropped21	0	98.6739487590	0.0041916604	0.7150646210	False
dropped22	0	98.2479671531	0.0041555472	0.7192201682	False
dropped23	0	97.4272293462	0.0040864085	0.7233065767	False
dropped24	0	95.4026337135	0.0039183372	0.7272249139	False
dropped25	0	93.6975249700	0.0037795258	0.7310044397	False
dropped26	0	92.4343978540	0.0036783099	0.7346827496	False
dropped27	0	90.0057176924	0.0034875567	0.7381703063	False
dropped28	0	88.5482520490	0.0033755229	0.7415458292	False
dropped29	0	88.0728901661	0.0033393779	0.7448852072	False
dropped30	0	85.8922050328	0.0031760592	0.7480612663	False
dropped31	0	84.5555595549	0.0030779773	0.7511392436	False
dropped32	0	83.1331507708	0.0029752918	0.7541145354	False
dropped33	0	82.7129169326	0.0029452879	0.7570598233	False
dropped34	0	82.2556704429	0.0029128141	0.7599726374	False
dropped35	0	80.1933519849	0.0027685847	0.7627412221	False
dropped36	0	78.1119511329	0.0026267337	0.7653679558	False
dropped37	0	78.0882489703	0.0026251399	0.7679930956	False
dropped38	0	76.9638684241	0.0025500862	0.7705431818	False
dropped39	0	74.7695340470	0.0024067469	0.7729499287	False
dropped40	0	73.6214618675	0.0023334041	0.7752833328	False
dropped41	0	72.4936247635	0.0022624590	0.7775457918	False
dropped42	0	72.1409614009	0.0022404999	0.7797862917	False
dropped43	0	71.2694605613	0.0021866940	0.7819729857	False
dropped44	0	70.6829431549	0.0021508510	0.7841238367	False
dropped45	0	69.3738592527	0.0020719191	0.7861957558	False
dropped46	0	69.0566256267	0.0020530134	0.7882487692	False
dropped47	0	67.8178265667	0.0019800165	0.7902287857	False
dropped48	0	67.6392114172	0.0019696005	0.7921983862	False
dropped49	0	66.9785530972	0.0019313127	0.7941296989	False
dropped50	0	65.6134730564	0.0018533913	0.7959830903	False
dropped51	0	64.2107540777	0.0017749929	0.7977580832	False
dropped52	0	63.9220259128	0.0017590660	0.7995171492	False
dropped53	0	63.1894989472	0.0017189803	0.8012361295	False
dropped54	0	62.5519566345	0.0016844684	0.8029205979	False
dropped55	0	62.0291350123	0.0016564279	0.8045770258	False
dropped56	0	61.5871111451	0.0016329043	0.8062099301	False
dropped57	0	61.2198741759	0.0016134888	0.8078234189	False
dropped58	0	60.9443312831	0.0015989972	0.8094224161	False
dropped59	0	59.7938735016	0.0015391979	0.8109616140	False
dropped60	0	59.1004318734	0.0015037041	0.8124653181	False
dropped61	0	58.5873443653	0.0014777083	0.8139430264	False
dropped62	0	57.9817079944	0.0014473151	0.8153903414	False
dropped63	0	57.3673091663	0.0014168049	0.8168071463	False
dropped64	0	57.0333824806	0.0014003588	0.8182075051	False
dropped65	0	56.7014810159	0.0013841077	0.8195916128	False
dropped66	0	55.8938440141	0.0013449590	0.8209365718	False
dropped67	0	55.7026362999	0.0013357727	0.8222723445	False
dropped68	0	55.0512167368	0.0013047128	0.8235770573	False
dropped69	0	54.6439542701	0.0012854800	0.8248625373	False
dropped70	0	54.4588989343	0.0012767880	0.8261393253	False
dropped71	0	54.1633162380	0.0012629657	0.8274022911	False
dropped72	0	53.4988138782	0.0012321665	0.8286344575	False
dropped73	0	53.2723272605	0.0012217558	0.8298562133	False
dropped74	0	52.8326151566	0.0012016702	0.8310578836	False
dropped75	0	52.3992676865	0.0011820382	0.8322399218	False
dropped76	0	51.7892444672	0.0011546762	0.8333945980	False
dropped77	0	51.3720158997	0.0011361464	0.8345307444	False
dropped78	0	51.2709093110	0.0011316786	0.8356624230	False
dropped79	0	50.8838523349	0.0011146565	0.8367770795	False
dropped80	0	50.4678740457	0.0010965062	0.8378735857	False
dropped81	0	50.2478796421	0.0010869675	0.8389605532	False
dropped82	0	49.6264891888	0.0010602498	0.8400208030	False
dropped83	0	49.5484092718	0.0010569161	0.8410777191	False
dropped84	0	48.9431002430	0.0010312502	0.8421089692	False
dropped85	0	48.3999164675	0.0010084870	0.8431174562	False
dropped86	0	48.2757293342	0.0010033184	0.8441207746	False
dropped87	0	47.7615626106	0.0009820602	0.8451028348	False
dropped88	0	47.7155974981	0.0009801709	0.8460830058	False
dropped89	0	47.3255371108	0.0009642112	0.8470472170	False
dropped90	0	47.1466628845	0.0009569362	0.8480041532	False
dropped91	0	47.0457890580	0.0009528457	0.8489569989	False
dropped92	0	46.8306154249	0.0009441496	0.8499011485	False
dropped93	0	46.6060098224	0.0009351148	0.8508362633	False
dropped94	0	46.1967438605	0.0009187637	0.8517550270	False
dropped95	0	45.8587364989	0.0009053682	0.8526603952	False
dropped96	0	45.8116293593	0.0009035091	0.8535639043	False
dropped97	0	45.5540024298	0.0008933757	0.8544572801	False
dropped98	0	44.8578248020	0.0008662784	0.8553235585	False
dropped99	0	44.7411347579	0.0008617773	0.8561853358	False
dropped100	0	44.5983811933	0.0008562868	0.8570416227	False
dropped101	0	44.2491742961	0.0008429298	0.8578845525	False
dropped102	0	44.1903097364	0.0008406886	0.8587252411	False
dropped103	0	43.9844298636	0.0008328734	0.8595581146	False
dropped104	0	43.6666144703	0.0008208808	0.8603789954	False
dropped105	0	43.5082725085	0.0008149384	0.8611939338	False
dropped106	0	43.0992667872	0.0007996885	0.8619936222	False
dropped107	0	42.9326241797	0.0007935165	0.8627871387	False
dropped108	0	42.8455277158	0.0007903002	0.8635774389	False
dropped109	0	42.5287524077	0.0007786573	0.8643560962	False
dropped110	0	42.2536820568	0.0007686174	0.8651247136	False
dropped111	0	41.8621141846	0.0007544377	0.8658791513	False
dropped112	0	41.6260213110	0.0007459520	0.8666251033	False
dropped113	0	41.4714753130	0.0007404233	0.8673655265	False
dropped114	0	41.3434008190	0.0007358571	0.8681013836	False
dropped115	0	41.2589173963	0.0007328528	0.8688342364	False
dropped116	0	41.0548247332	0.0007256204	0.8695598568	False
dropped117	0	40.7484776248	0.0007148318	0.8702746886	False
dropped118	0	40.6017111355	0.0007096917	0.8709843803	False
dropped119	0	40.2682903654	0.0006980836	0.8716824640	False
dropped120	0	40.1296945126	0.0006932866	0.8723757505	False
dropped121	0	39.9139500089	0.0006858521	0.8730616027	False
dropped122	0	39.7543866681	0.0006803795	0.8737419821	False
dropped123	0	39.6949826107	0.0006783476	0.8744203297	False
dropped124	0	39.3741410095	0.0006674262	0.8750877560	False
dropped125	0	39.1983164350	0.0006614788	0.8757492347	False
dropped126	0	39.0372877155	0.0006560551	0.8764052899	False
dropped127	0	38.9250890426	0.0006522894	0.8770575793	False
dropped128	0	38.6890674459	0.0006444031	0.8777019823	False
dropped129	0	38.6198763438	0.0006421002	0.8783440826	False
dropped130	0	38.4830878789	0.0006375598	0.8789816423	False
dropped131	0	38.2969598561	0.0006314074	0.8796130497	False
dropped132	0	38.1116261817	0.0006253110	0.8802383607	False
dropped133	0	37.7912843224	0.0006148432	0.8808532039	False
dropped134	0	37.5248268834	0.0006062035	0.8814594075	False
dropped135	0	37.3901171110	0.0006018590	0.8820612664	False
dropped136	0	37.2529155039	0.0005974501	0.8826587165	False
dropped137	0	37.0612648103	0.0005913186	0.8832500351	False
dropped138	0	36.8932471009	0.0005859693	0.8838360044	False
dropped139	0	36.7593985530	0.0005817252	0.8844177296	False
dropped140	0	36.7152468266	0.0005803286	0.8849980582	False
dropped141	0	36.5949979863	0.0005765335	0.8855745916	False
dropped142	0	36.3470418480	0.0005687471	0.8861433388	False
dropped143	0	36.2972465406	0.0005671898	0.8867105286	False
dropped144	0	36.1462129177	0.0005624795	0.8872730081	False
dropped145	0	36.0640421476	0.0005599250	0.8878329331	False
dropped146	0	36.0428590287	0.0005592675	0.8883922006	False
dropped147	0	35.7794528668	0.0005511229	0.8889433235	False
dropped148	0	35.6584824446	0.0005474025	0.8894907260	False
dropped149	0	35.5287970026	0.0005434281	0.8900341541	False
dropped150	0	35.3262473718	0.0005372496	0.8905714037	False
dropped151	0	35.2654532868	0.0005354020	0.8911068057	False
dropped152	0	35.2351917795	0.0005344836	0.8916412893	False
dropped153	0	35.0070172441	0.0005275836	0.8921688729	False
dropped154	0	34.8732486900	0.0005235593	0.8926924322	False
dropped155	0	34.8133762497	0.0005217631	0.8932141953	False
dropped156	0	34.6729142211	0.0005175613	0.8937317566	False
dropped157	0	34.3225980108	0.0005071558	0.8942389124	False
dropped158	0	34.2521669518	0.0005050765	0.8947439889	False
dropped159	0	34.0829941093	0.0005000997	0.8952440886	False
dropped160	0	33.9404712370	0.0004959259	0.8957400145	False
dropped161	0	33.8463322460	0.0004931787	0.8962331932	False
dropped162	0	33.8212620829	0.0004924484	0.8967256415	False
dropped163	0	33.6649825065	0.0004879079	0.8972135495	False
dropped164	0	33.5520986676	0.0004846413	0.8976981908	False
dropped165	0	33.3312761334	0.0004782830	0.8981764738	False
dropped166	0	33.1977953267	0.0004744600	0.8986509338	False
dropped167	0	33.1313925273	0.0004725638	0.8991234976	False
dropped168	0	33.0990775689	0.0004716424	0.8995951400	False
dropped169	0	32.9718301377	0.0004680230	0.9000631630	False
dropped170	0	32.9292118773	0.0004668139	0.9005299769	False
dropped171	0	32.6898157207	0.0004600510	0.9009900279	False
dropped172	0	32.5791401443	0.0004569412	0.9014469691	False
dropped173	0	32.5118489736	0.0004550556	0.9019020246	False
dropped174	0	32.4023129987	0.0004519945	0.9023540191	False
dropped175	0	32.3619255632	0.0004508684	0.9028048875	False
dropped176	0	32.2232230342	0.0004470118	0.9032518993	False
dropped177	0	32.0939836118	0.0004434333	0.9036953327	False
dropped178	0	31.9410970740	0.0004392186	0.9041345513	False
dropped179	0	31.8594948294	0.0004369773	0.9045715285	False
dropped180	0	31.7316845915	0.0004334783	0.9050050068	False
dropped181	0	31.6708653654	0.0004318182	0.9054368250	False
dropped182	0	31.5715950938	0.0004291154	0.9058659404	False
dropped183	0	31.5135508344	0.0004275390	0.9062934795	False
dropped184	0	31.4113557140	0.0004247706	0.9067182500	False
dropped185	0	31.3343890333	0.0004226915	0.9071409416	False
dropped186	0	31.2372593884	0.0004200751	0.9075610167	False
dropped187	0	31.1365073974	0.0004173697	0.9079783863	False
dropped188	0	31.0487291271	0.0004150197	0.9083934060	False
dropped189	0	30.9547880192	0.0004125122	0.9088059182	False
dropped190	0	30.8777719933	0.0004104620	0.9092163802	False
dropped191	0	30.7591227784	0.0004073137	0.9096236939	False
dropped192	0	30.6074624474	0.0004033070	0.9100270008	False
dropped193	0	30.5884647339	0.0004028065	0.9104298073	False
dropped194	0	30.5227041773	0.0004010764	0.9108308837	False
dropped195	0	30.4657051875	0.0003995798	0.9112304635	False
dropped196	0	30.2698900339	0.0003944598	0.9116249233	False
dropped197	0	30.2034950211	0.0003927313	0.9120176546	False
dropped198	0	30.1364455434	0.0003909895	0.9124086441	False
dropped199	0	30.0342044212	0.0003883411	0.9127969852	False
dropped200	0	29.8574837237	0.0003837845	0.9131807698	False
dropped201	0	29.8119932049	0.0003826160	0.9135633858	False
dropped202	0	29.7096473350	0.0003799934	0.9139433792	False
dropped203	0	29.6781848188	0.0003791890	0.9143225682	False
dropped204	0	29.5507792306	0.0003759404	0.9146985085	False
dropped205	0	29.5209607295	0.0003751820	0.9150736906	False
dropped206	0	29.4484686726	0.0003733417	0.9154470323	False
dropped207	0	29.2494877344	0.0003683135	0.9158153458	False
dropped208	0	29.2172690942	0.0003675025	0.9161828483	False
dropped209	0	29.0989653139	0.0003645324	0.9165473807	False
dropped210	0	29.0499317400	0.0003633049	0.9169106857	False
dropped211	0	29.0115377708	0.0003623453	0.9172730309	False
dropped212	0	28.9216113733	0.0003601024	0.9176331334	False
dropped213	0	28.8771140796	0.0003589952	0.9179921286	False
dropped214	0	28.8221478652	0.0003576299	0.9183497584	False
dropped215	0	28.7422482899	0.0003556498	0.9187054082	False
dropped216	0	28.7023325151	0.0003546627	0.9190600709	False
dropped217	0	28.5353156871	0.0003505472	0.9194106180	False
dropped218	0	28.4537169988	0.0003485452	0.9197591632	False
dropped219	0	28.3531322221	0.0003460853	0.9201052485	False
dropped220	0	28.2676175331	0.0003440008	0.9204492493	False
dropped221	0	28.2203128230	0.0003428505	0.9207920998	False
dropped222	0	28.1908578069	0.0003421351	0.9211342349	False
dropped223	0	28.1167571693	0.0003403389	0.9214745738	False
dropped224	0	28.0529469629	0.0003387958	0.9218133696	False
dropped225	0	27.8885678945	0.0003348370	0.9221482066	False
dropped226	0	27.8744138979	0.0003344973	0.9224827039	False
dropped227	0	27.7321895905	0.0003310925	0.9228137964	False
dropped228	0	27.7205108288	0.0003308137	0.9231446102	False
dropped229	0	27.6204078787	0.0003284288	0.9234730390	False
dropped230	0	27.5493150975	0.0003267403	0.9237997793	False
dropped231	0	27.4238639328	0.0003237713	0.9241235506	False
dropped232	0	27.4089529184	0.0003234193	0.9244469699	False
dropped233	0	27.2830153353	0.0003204541	0.9247674240	False
dropped234	0	27.2441339554	0.0003195414	0.9250869654	False
dropped235	0	27.1689663083	0.0003177805	0.9254047459	False
dropped236	0	27.1339011905	0.0003169608	0.9257217067	False
dropped237	0	27.0912501824	0.0003159651	0.9260376719	False
dropped238	0	26.9672018660	0.0003130782	0.9263507501	False
dropped239	0	26.9039038217	0.0003116102	0.9266623603	False
dropped240	0	26.8438900651	0.0003102216	0.9269725819	False
dropped241	0	26.7382550180	0.0003077848	0.9272803667	False
dropped242	0	26.6692496446	0.0003061982	0.9275865649	False
dropped243	0	26.6170931977	0.0003050017	0.9278915667	False
dropped244	0	26.5215751536	0.0003028166	0.9281943833	False
dropped245	0	26.4398147199	0.0003009525	0.9284953357	False
dropped246	0	26.4237914735	0.0003005878	0.9287959235	False
dropped247	0	26.3677465292	0.0002993141	0.9290952376	False
dropped248	0	26.2911338108	0.0002975772	0.9293928148	False
dropped249	0	26.2046313388	0.0002956223	0.9296884371	False
dropped250	0	26.1332021576	0.0002940129	0.9299824500	False
dropped251	0	26.0955585456	0.0002931665	0.9302756164	False
dropped252	0	26.0572471951	0.0002923063	0.9305679227	False
dropped253	0	25.9225686612	0.0002892925	0.9308572152	False
dropped254	0	25.8705663615	0.0002881330	0.9311453482	False
dropped255	0	25.8107635069	0.0002868024	0.9314321506	False
dropped256	0	25.7189093642	0.0002847647	0.9317169153	False
dropped257	0	25.6822878097	0.0002839543	0.9320008696	False
dropped258	0	25.6113131858	0.0002823870	0.9322832567	False
dropped259	0	25.5462866348	0.0002809549	0.9325642116	False
dropped260	0	25.5345063389	0.0002806959	0.9328449074	False
dropped261	0	25.4681989596	0.0002792399	0.9331241474	False
dropped262	0	25.3552788854	0.0002767693	0.9334009166	False
dropped263	0	25.2644358292	0.0002747896	0.9336757062	False
dropped264	0	25.2420211900	0.0002743022	0.9339500085	False
dropped265	0	25.1814367816	0.0002729871	0.9342229955	False
dropped266	0	25.0841215916	0.0002708812	0.9344938768	False
dropped267	0	25.0400360282	0.0002699299	0.9347638066	False
dropped268	0	25.0164168628	0.0002694209	0.9350332275	False
dropped269	0	24.9787785431	0.0002686108	0.9353018383	False
dropped270	0	24.9020224817	0.0002669625	0.9355688009	False
dropped271	0	24.8193002378	0.0002651918	0.9358339927	False
dropped272	0	24.7726926731	0.0002641968	0.9360981895	False
dropped273	0	24.6923590886	0.0002624861	0.9363606755	False
dropped274	0	24.6602021924	0.0002618028	0.9366224784	False
dropped275	0	24.6157220425	0.0002608592	0.9368833376	False
dropped276	0	24.5628130152	0.0002597391	0.9371430767	False
dropped277	0	24.4551601384	0.0002574673	0.9374005440	False
dropped278	0	24.4499343987	0.0002573573	0.9376579013	False
dropped279	0	24.3744697277	0.0002557711	0.9379136724	False
dropped280	0	24.3215710536	0.0002546621	0.9381683345	False
dropped281	0	24.2698724295	0.0002535806	0.9384219151	False
dropped282	0	24.2548141700	0.0002532661	0.9386751812	False
dropped283	0	24.1830145477	0.0002517688	0.9389269500	False
dropped284	0	24.1213650333	0.0002504868	0.9391774368	False
dropped285	0	24.1036312154	0.0002501186	0.9394275554	False
dropped286	0	24.0881736187	0.0002497979	0.9396773533	False
dropped287	0	24.0242569430	0.0002484740	0.9399258274	False
dropped288	0	24.0100468096	0.0002481802	0.9401740075	False
dropped289	0	23.8896888519	0.0002456983	0.9404197058	False
dropped290	0	23.8575540181	0.0002450377	0.9406647435	False
dropped291	0	23.8079078408	0.0002440189	0.9409087624	False
dropped292	0	23.7576363630	0.0002429895	0.9411517520	False
dropped293	0	23.7046598128	0.0002419071	0.9413936590	False
dropped294	0	23.6065860805	0.0002399095	0.9416335685	False
dropped295	0	23.5790622697	0.0002393504	0.9418729189	False
dropped296	0	23.5503222569	0.0002387673	0.9421116862	False
dropped297	0	23.5070234482	0.0002378901	0.9423495763	False
dropped298	0	23.4689262588	0.0002371196	0.9425866959	False
dropped299	0	23.4262007965	0.0002362571	0.9428229530	False
dropped300	0	23.3065418723	0.0002338497	0.9430568026	False
dropped301	0	23.2879856278	0.0002334774	0.9432902801	False
dropped302	0	23.2189359820	0.0002320950	0.9435223750	False
dropped303	0	23.1333854982	0.0002303878	0.9437527628	False
dropped304	0	23.0687196149	0.0002291016	0.9439818644	False
dropped305	0	23.0496211604	0.0002287224	0.9442105868	False
dropped306	0	23.0276149148	0.0002282859	0.9444388726	False
dropped307	0	23.0004773161	0.0002277481	0.9446666207	False
dropped308	0	22.9356061916	0.0002264652	0.9448930859	False
dropped309	0	22.9022537040	0.0002258071	0.9451188930	False
dropped310	0	22.8652347325	0.0002250777	0.9453439707	False
dropped311	0	22.7938572513	0.0002236746	0.9455676453	False
dropped312	0	22.7782983171	0.0002233694	0.9457910147	False
dropped313	0	22.7400429330	0.0002226197	0.9460136344	False
dropped314	0	22.6169075125	0.0002202153	0.9462338497	False
dropped315	0	22.5681931565	0.0002192677	0.9464531174	False
dropped316	0	22.4953846648	0.0002178552	0.9466709726	False
dropped317	0	22.4794525505	0.0002175467	0.9468885193	False
dropped318	0	22.4418472169	0.0002168195	0.9471053388	False
dropped319	0	22.4084773677	0.0002161752	0.9473215140	False
dropped320	0	22.3864265031	0.0002157499	0.9475372639	False
dropped321	0	22.3561006344	0.0002151658	0.9477524296	False
dropped322	0	22.2835081408	0.0002137707	0.9479662004	False
dropped323	0	22.2441539267	0.0002130163	0.9481792167	False
dropped324	0	22.1156073992	0.0002105614	0.9483897781	False
dropped325	0	22.0872877229	0.0002100225	0.9485998006	False
dropped326	0	22.0458514781	0.0002092352	0.9488090359	False
dropped327	0	21.9935047805	0.0002082428	0.9490172786	False
dropped328	0	21.9326047562	0.0002070911	0.9492243698	False
dropped329	0	21.9157060061	0.0002067721	0.9494311419	False
dropped330	0	21.9002713337	0.0002064810	0.9496376229	False
dropped331	0	21.8497422332	0.0002055293	0.9498431522	False
dropped332	0	21.8164091542	0.0002049027	0.9500480548	False
dropped333	0	21.7451396157	0.0002035661	0.9502516210	False
dropped334	0	21.6912281278	0.0002025580	0.9504541789	False
dropped335	0	21.6789892783	0.0002023295	0.9506565084	False
dropped336	0	21.6647611615	0.0002020640	0.9508585724	False
dropped337	0	21.5426946365	0.0001997934	0.9510583658	False
dropped338	0	21.5172851631	0.0001993224	0.9512576881	False
dropped339	0	21.4937722219	0.0001988870	0.9514565751	False
dropped340	0	21.4639297279	0.0001983351	0.9516549102	False
dropped341	0	21.4367600932	0.0001978333	0.9518527435	False
dropped342	0	21.3874427351	0.0001969241	0.9520496676	False
dropped343	0	21.3087380657	0.0001954774	0.9522451450	False
dropped344	0	21.2525344947	0.0001944476	0.9524395925	False
dropped345	0	21.2247840370	0.0001939401	0.9526335327	False
dropped346	0	21.1451473512	0.0001924875	0.9528260201	False
dropped347	0	21.1037015356	0.0001917337	0.9530177538	False
dropped348	0	21.0931227953	0.0001915415	0.9532092953	False
dropped349	0	21.0628440737	0.0001909920	0.9534002872	False
dropped350	0	21.0392767861	0.0001905648	0.9535908520	False
dropped351	0	21.0086765313	0.0001900109	0.9537808629	False
dropped352	0	20.9583336983	0.0001891013	0.9539699643	False
dropped353	0	20.8789696017	0.0001876719	0.9541576361	False
dropped354	0	20.8313654544	0.0001868171	0.9543444532	False
dropped355	0	20.8144577051	0.0001865139	0.9545309671	False
dropped356	0	20.7506056294	0.0001853714	0.9547163385	False
dropped357	0	20.7107546586	0.0001846600	0.9549009985	False
dropped358	0	20.6646684612	0.0001838391	0.9550848377	False
dropped359	0	20.6388840068	0.0001833806	0.9552682183	False
dropped360	0	20.6058830010	0.0001827947	0.9554510130	False
dropped361	0	20.5290287232	0.0001814337	0.9556324467	False
dropped362	0	20.4917756454	0.0001807758	0.9558132224	False
dropped363	0	20.4772047637	0.0001805188	0.9559937412	False
dropped364	0	20.4320728397	0.0001797239	0.9561734652	False
dropped365	0	20.4000907047	0.0001791617	0.9563526269	False
dropped366	0	20.3969406041	0.0001791064	0.9565317333	False
dropped367	0	20.3370616068	0.0001780564	0.9567097897	False
dropped368	0	20.2859012680	0.0001771616	0.9568869513	False
dropped369	0	20.2405457353	0.0001763703	0.9570633217	False
dropped370	0	20.2269972671	0.0001761343	0.9572394559	False
dropped371	0	20.1653175109	0.0001750617	0.9574145177	False
dropped372	0	20.1563609984	0.0001749063	0.9575894239	False
dropped373	0	20.1205964688	0.0001742861	0.9577637100	False
dropped374	0	20.0853875496	0.0001736767	0.9579373867	False
dropped375	0	20.0405252763	0.0001729017	0.9581102884	False
dropped376	0	19.9997754215	0.0001721993	0.9582824877	False
dropped377	0	19.9328604968	0.0001710489	0.9584535366	False
dropped378	0	19.8892687533	0.0001703016	0.9586238382	False
dropped379	0	19.8590993702	0.0001697853	0.9587936235	False
dropped380	0	19.8287186884	0.0001692663	0.9589628898	False
dropped381	0	19.7515264280	0.0001679509	0.9591308407	False
dropped382	0	19.7335943711	0.0001676461	0.9592984868	False
dropped383	0	19.7057473707	0.0001671733	0.9594656601	False
dropped384	0	19.6707448980	0.0001665799	0.9596322401	False
dropped385	0	19.6412488991	0.0001660807	0.9597983208	False
dropped386	0	19.5884881818	0.0001651897	0.9599635105	False
dropped387	0	19.5447447745	0.0001644527	0.9601279632	False
dropped388	0	19.5169853142	0.0001639859	0.9602919491	False
dropped389	0	19.4947470170	0.0001636124	0.9604555616	False
dropped390	0	19.4639853390	0.0001630965	0.9606186580	False
dropped391	0	19.3985968845	0.0001620025	0.9607806605	False
dropped392	0	19.3782620194	0.0001616630	0.9609423236	False
dropped393	0	19.3379008240	0.0001609903	0.9611033139	False
dropped394	0	19.3061810835	0.0001604626	0.9612637765	False
dropped395	0	19.2712544199	0.0001598825	0.9614236590	False
dropped396	0	19.2345623250	0.0001592743	0.9615829333	False
dropped397	0	19.2130252073	0.0001589178	0.9617418511	False
dropped398	0	19.1660516335	0.0001581417	0.9618999928	False
dropped399	0	19.0928685668	0.0001569363	0.9620569291	False
dropped400	0	19.0751866903	0.0001566458	0.9622135749	False
dropped401	0	19.0364282455	0.0001560098	0.9623695848	False
dropped402	0	19.0146479615	0.0001556531	0.9625252378	False
dropped403	0	19.0122489746	0.0001556138	0.9626808516	False
dropped404	0	18.9297234145	0.0001542658	0.9628351174	False
dropped405	0	18.8903231217	0.0001536243	0.9629887417	False
dropped406	0	18.8645547942	0.0001532054	0.9631419471	False
dropped407	0	18.8301379461	0.0001526469	0.9632945940	False
dropped408	0	18.8192432195	0.0001524703	0.9634470644	False
dropped409	0	18.7823351354	0.0001518729	0.9635989373	False
dropped410	0	18.7487302441	0.0001513299	0.9637502672	False
dropped411	0	18.6865259002	0.0001503274	0.9639005946	False
dropped412	0	18.6442971657	0.0001496488	0.9640502434	False
dropped413	0	18.6111069713	0.0001491164	0.9641993598	False
dropped414	0	18.5654255605	0.0001483853	0.9643477451	False
dropped415	0	18.5365780252	0.0001479245	0.9644956696	False
dropped416	0	18.5095991680	0.0001474943	0.9646431639	False
dropped417	0	18.4729004510	0.0001469100	0.9647900739	False
dropped418	0	18.4526838356	0.0001465886	0.9649366624	False
dropped419	0	18.3991761075	0.0001457397	0.9650824021	False
dropped420	0	18.3328311474	0.0001446905	0.9652270927	False
dropped421	0	18.3175164920	0.0001444489	0.9653715416	False
dropped422	0	18.2909699201	0.0001440305	0.9655155721	False
dropped423	0	18.2825301183	0.0001438976	0.9656594698	False
dropped424	0	18.2248591860	0.0001429912	0.9658024610	False
dropped425	0	18.1772892874	0.0001422458	0.9659447068	False
dropped426	0	18.1407643215	0.0001416747	0.9660863814	False
dropped427	0	18.1160074068	0.0001412883	0.9662276697	False
dropped428	0	18.1074067447	0.0001411541	0.9663688238	False
dropped429	0	18.0375243298	0.0001400667	0.9665088905	False
dropped430	0	18.0135342483	0.0001396944	0.9666485849	False
dropped431	0	17.9866585384	0.0001392779	0.9667878628	False
dropped432	0	17.9567660919	0.0001388153	0.9669266781	False
dropped433	0	17.9286935959	0.0001383816	0.9670650597	False
dropped434	0	17.9227563253	0.0001382900	0.9672033496	False
dropped435	0	17.8676494287	0.0001374409	0.9673407905	False
dropped436	0	17.8168186067	0.0001366600	0.9674774505	False
dropped437	0	17.7842464484	0.0001361608	0.9676136113	False
dropped438	0	17.7589445525	0.0001357736	0.9677493849	False
dropped439	0	17.7251704502	0.0001352577	0.9678846426	False
dropped440	0	17.6822667666	0.0001346037	0.9680192463	False
dropped441	0	17.6434710848	0.0001340137	0.9681532599	False
dropped442	0	17.6139435750	0.0001335655	0.9682868254	False
dropped443	0	17.5649462819	0.0001328234	0.9684196489	False
dropped444	0	17.5531223964	0.0001326447	0.9685522936	False
dropped445	0	17.5208358132	0.0001321572	0.9686844507	False
dropped446	0	17.4764240940	0.0001314880	0.9688159388	False
dropped447	0	17.4713200201	0.0001314112	0.9689473500	False
dropped448	0	17.4366740938	0.0001308906	0.9690782406	False
dropped449	0	17.4180093765	0.0001306105	0.9692088511	False
dropped450	0	17.3698488387	0.0001298892	0.9693387403	False
dropped451	0	17.3143265001	0.0001290602	0.9694678005	False
dropped452	0	17.2936368496	0.0001287519	0.9695965524	False
dropped453	0	17.2769349664	0.0001285034	0.9697250558	False
